company_id,year,net_profit_margin,operational_profit_margin,returns_on_equity,returns_on_capital_employment,returns_on_assets,debt_to_equity,high_leverage_flag,interest_coverage_ratio,icr_label,icr_warning_flag,net_debt,asset_turn_over
CANBK,2024-03,13.935,41.754,16.716,3.157,1.003,14.867,False,1.611,,False,970573.000,0.072
CHOLAFIN,2013-03,11.984,26.770,15.779,3.995,1.690,7.822,False,706.000,,False,15097.000,0.141
CHOLAFIN,2014-03,11.223,28.423,16.091,4.577,1.708,7.903,False,950.000,,False,18036.000,0.152
CHOLAFIN,2015-03,11.952,28.560,16.598,4.690,1.860,7.458,False,,Debt Free,False,19925.000,0.156
CHOLAFIN,2016-03,13.645,30.043,15.668,4.829,2.062,6.143,False,643.500,,False,22530.000,0.151
CHOLAFIN,2017-03,15.296,28.164,16.705,4.660,2.347,5.601,False,448.667,,False,23889.000,0.153
CHOLAFIN,2018-03,16.514,26.102,17.912,3.339,2.078,7.479,False,,Debt Free,False,38307.000,0.126
CHOLAFIN,2019-03,16.840,22.960,19.282,2.875,2.082,8.145,False,1659.000,,False,50525.000,0.124
CHOLAFIN,2020-03,12.098,27.789,12.854,3.830,1.645,6.708,False,,Debt Free,False,54972.000,0.136
CHOLAFIN,2021-03,15.872,30.398,15.844,3.972,2.038,6.639,False,52.411,,False,62147.000,0.128
CHOLAFIN,2022-03,21.226,28.833,18.302,3.615,2.612,5.878,False,35.179,,False,67119.000,0.123
CHOLAFIN,2023-03,20.685,28.105,18.577,3.242,2.345,6.786,False,16.582,,False,93796.000,0.113
CHOLAFIN,2024-03,17.847,28.101,17.455,3.495,2.183,6.863,False,21.212,,False,130439.000,0.122
CIPLA,2013-03,18.662,73.258,17.131,60.735,13.253,0.107,False,24.865,,False,-1565.000,0.710
CIPLA,2014-03,13.801,78.895,13.969,71.033,10.478,0.124,False,32.060,,False,539.000,0.759
CIPLA,2015-03,10.833,80.943,11.378,73.435,7.843,0.158,False,56.110,,False,1063.000,0.724
CIPLA,2016-03,10.029,82.016,12.008,67.648,6.570,0.452,False,54.462,,False,4443.000,0.655
CIPLA,2017-03,7.190,82.659,8.251,71.429,4.960,0.328,False,57.284,,False,3140.000,0.690
CIPLA,2018-03,9.349,81.347,9.959,67.272,6.250,0.288,False,44.100,,False,2839.000,0.668
CIPLA,2019-03,9.119,81.072,9.939,68.631,6.279,0.288,False,27.849,,False,1762.000,0.689
CIPLA,2020-03,8.756,81.286,9.516,74.956,6.404,0.179,False,40.538,,False,1345.000,0.731
CIPLA,2021-03,12.469,77.803,13.036,73.289,9.612,0.110,False,56.124,,False,-696.000,0.771
CIPLA,2022-03,11.703,79.084,12.221,78.600,9.484,0.051,False,174.061,,False,-1495.000,0.810
CIPLA,2023-03,12.451,77.906,12.103,73.218,9.669,0.034,False,60.573,,False,-2859.000,0.777
CIPLA,2024-03,16.117,75.592,15.555,71.458,12.769,0.021,False,35.339,,False,-4890.000,0.792
COALINDIA,2013-03,25.410,73.519,35.806,100.882,15.638,0.027,False,5.741,,False,-1090.000,0.615
COALINDIA,2014-03,21.403,74.839,35.638,124.095,14.401,0.004,False,7.374,,False,-3597.000,0.673
COALINDIA,2015-03,18.520,76.601,34.017,139.292,12.337,0.010,False,8.645,,False,-2405.000,0.666
